JNP,,Heliport,33.61667,-117.933334,0,,America/Los_Angeles,JNP,US,Newport Beach,California,Orange County,AP
JNU,PAJN,Juneau International Airport,58.3566191,-134.58019300175383,21,,America/Juneau,JNU,US,Juneau,Alaska,,AP
JOC,,Centerport Heliport,33.666668,-117.869446,0,,America/Los_Angeles,SNA,US,,,,AP
JOR,,The City Heliport,33.783333,-117.85,0,,America/Los_Angeles,JOR,US,Orange,California,Orange County,AP
JOT,KJOT,Municipal,41.533333,-88.083336,582,http://www.jolietpark.org/index.php/facilities/joliet-regional-airport,America/Chicago,JOT,US,Joliet,Illinois,Will County,AP
JPD,,Heliport,34.15,-118.15,0,,America/Los_Angeles,JPD,US,Pasadena,California,Los Angeles County,AP
JPN,,Pentagon Army,38.766666,-77.066666,0,,America/New_York,WAS,US,Groveton,Virginia,Fairfax County,AP
JPT,,Park Ten Heliport,29.786388,-95.81167,0,,America/Chicago,HOU,US,Katy,Texas,Harris County,AP
JRA,,West 30th St Heliport,40.755284950000004,-74.00674338577971,0,,America/New_York,NYC,US,,,,AP
JRC,,Municipalcipal Heliport,44.016666,-92.46667,0,,America/Chicago,RST,US,Rochester,Minnesota,Olmsted County,AP
JRE,,East 60th Street Heliport,40.74238615,-73.97207729134186,0,,America/New_York,NYC,US,,,,AP
JRF,PHJR,Kalaeloa,21.30863315,-158.07260091830352,30,http://hawaii.gov/hnl/airport-information/kalaeloa-airport-jrf,Pacific/Honolulu,JRF,US,,,,AP
JSD,,Sikorsky Heliport,41.2,-73.13333,0,,America/New_York,JSD,US,Stratford,Connecticut,Fairfield County,AP
JSG,,San Rafael Heliport,37.966667,-122.53333,0,,America/Los_Angeles,SRF,US,San Rafael,California,Marin County,AP
JSL,,Steel Pier Heliport,39.333332,-74.45,0,,America/New_York,AIY,US,Ventnor City,New Jersey,Atlantic County,AP
JST,KJST,Cambria County Airport,40.31459165,-78.83353249226279,2284,,America/New_York,JST,US,Geistown,Pennsylvania,Cambria County,AP
JTO,,Heliport,34.166668,-118.833336,0,,America/Los_Angeles,JTO,US,Thousand Oaks,California,Ventura County,AP
JUC,,Universal City Heliport,34.083332,-118.26667,0,,America/Los_Angeles,LAX,US,Silver Lake,California,Los Angeles County,AP
JUP,,Cable Heliport,34.1,-117.63333,0,,America/Los_Angeles,CCB,US,Upland,California,San Bernardino County,AP
JVI,47N,Central Jersey Regional Airport,42.783333,-104.61667,86,http://www.centraljerseyairport.com/,America/New_York,JVI,US,,,,AP
JVL,KJVL,Rock County,42.683334,-89.01667,808,http://www.jvlairport.com/,America/Chicago,JVL,US,Janesville,Wisconsin,Rock County,AP
JWH,,Westchase Hilton Heliport,29.73611,-95.41778,0,,America/Chicago,HOU,US,,,,AP
JWL,,Woodlawns,30.150557,-95.47139,0,,America/Chicago,HOU,US,The Woodlands,Texas,Montgomery County,AP
JXN,KJXN,Reynolds Municipal,42.25889,-84.46139,1001,http://www.co.jackson.mi.us/airport/,America/Detroit,JXN,US,Jackson,Michigan,Jackson County,AP
KAE,,SPB,56.966667,-133.95,0,,America/Sitka,KAE,US,,,,AP
KAL,PAKV,Kaltag Airport,64.3196804,-158.7355272,181,,America/Anchorage,KAL,US,,,,AP
KBC,Z91,Birch Creek,66.2752817,-145.8181182617975,450,,America/Anchorage,KBC,US,,,,AP
KBE,KBE,Hot Springs SPB,55.929443,-131.57,0,,America/Sitka,KBE,US,,,,AP
KBK,,Klag Bay,57.666668,-136.16667,0,,America/Sitka,KBK,US,,,,AP
KBW,Z78,Chignik Bay,56.2955556,-158.4013889,0,,America/Anchorage,KCL,US,,,,AP
KCC,KCC,Coffman Cove SPB,55.983334,-132.83333,0,,America/Sitka,KCC,US,,,,AP
KCG,,Fisheries,56.310833,-158.37361,25,,America/Anchorage,KCL,US,,,,AP
KCL,KCL,Lagoon,56.308334,-158.53194,25,,America/Anchorage,KCL,US,,,,AP
KCN,KCN,SPB,53.4,-167.55,0,,America/Nome,KCN,US,,,,AP
KCQ,A79,Chignik,56.261112,-158.77777,50,,America/Anchorage,KCL,US,,,,AP
KCR,KCR,Colorado Creek,63.5673168,-156.0038862,860,,America/Anchorage,KCR,US,,,,AP
KDK,PAKD,Municipal,57.80722,-152.37,139,,America/Anchorage,ADQ,US,,,,AP
KEB,KEB,Nanwalek,59.35235445,-151.92467201361427,27,,America/Anchorage,KEB,US,,,,AP
KEH,S60,Kenmore Air Harbor,47.757192950000004,-122.25778715198109,14,,America/Los_Angeles,KEH,US,Kenmore,Washington,King County,AP
KEK,KEK,Ekwok,59.3532975,-157.4736499,135,,America/Anchorage,KEK,US,,,,AP
KEU,HKKE,Kelly Bar,67.916664,-162.28334,5800,,America/Nome,KEU,US,,,,AP
KFP,PAKF,False Pass,54.8483999,-163.4085419,20,,America/Nome,KFP,US,,,,AP
KGK,PAJZ,New Koliganek,59.8,-157.23334,269,,America/Anchorage,KGK,US,,,,AP
KGX,PAGX,Grayling Airport,62.8890322,-160.06731907546552,99,,America/Anchorage,KGX,US,,,,AP
KGZ,KGZ,Glacier Creek,61.45,-142.38333,2380,,America/Anchorage,KGZ,US,,,,AP
KIB,KIB,SPB,55.893612,-159.5675,0,,America/Anchorage,KIB,US,,,,AP
KIC,KKIC,Mesa Del Rey,36.22833355,-121.1209996416406,370,http://www.kingcity.com/index.php?option=com_content&task=view&id=39&Itemid=112,America/Los_Angeles,KIC,US,King City,California,Monterey County,AP
KIP,KCWC,Kickapoo,33.9,-98.5,1003,http://www.wichitafallstx.gov/index.aspx?nid=704,America/Chicago,SPS,US,,,,AP
KKA,PAKK,Koyuk Airport,64.9351661,-161.1612957,154,,America/Anchorage,KKA,US,,,,AP
KKB,KKB,SPB,58.183334,-152.35,0,,America/Anchorage,KKB,US,,,,AP
KKF,,Kagvik Creek,67.6,-163.5,0,,America/Nome,KKF,US,,,,AP
KKH,PADY,Kongiganak Airport,59.966667,-162.75,30,,America/Nome,KKH,US,,,,AP
KKI,Z13,Spb,60.906944,-161.42223,23,,America/Anchorage,KKI,US,,,,AP
KKK,1KC,Kalakaket AFS,64.425,-156.84111,1598,,America/Anchorage,KKK,US,,,,AP
KKL,KKL,Karluk Lake SPB,57.55,-154.53334,368,,America/Anchorage,KKL,US,,,,AP
KKT,50I,Kentland,40.75960355,-87.43458204618196,698,,America/Chicago,KKT,US,Kentland,Indiana,Newton County,AP
KKU,KKU,Ekuk,58.8111279,-158.5614812,30,,America/Anchorage,KKU,US,,,,AP
KLG,PALG,Kalskag Municipal Airport,61.53258,-160.3465,55,,America/Anchorage,KLG,US,,,,AP
KLL,9Z8,Levelock,59.12690265,-156.86113347994,39,,America/Anchorage,KLL,US,,,,AP
KLN,PALB,Larsen SPB,57.533333,-154.0,87,,America/Anchorage,KLN,US,,,,AP
KLP,,Kelp Bay,57.55,-134.86667,0,,America/Sitka,KLP,US,,,,AP
KLS,KKLS,Longview,46.15,-122.9,20,http://www.kelso.gov/Departments%20%2526%20Services/Airport,America/Los_Angeles,KLS,US,,,,AP
KLW,PAKW,Klawock Airport,55.57910895,-133.07405023974576,80,,America/Sitka,KLW,US,,,,AP
KMO,PAMB,Manokotak SPB,58.984444,-159.03583,100,,America/Anchorage,KMO,US,,,,AP
KMY,,Moser Bay,57.533333,-154.15,0,,America/Anchorage,KMY,US,,,,AP
KNB,,Kanab,37.00973985,-112.53000907611442,0,,America/Denver,KNB,US,Kanab,Utah,Kane County,AP
KNK,PFKK,Kokhanok Airport,59.4348297,-154.7967494,115,,America/Anchorage,KNK,US,,,,AP
KNT,KTKX,Municipal,36.230556,-90.03472,262,http://www.ktkx.us/,America/Chicago,KNT,US,Kennett,Missouri,Dunklin County,AP
KNW,PANW,New Stuyahok,59.4564459,-157.3746663,364,,America/Anchorage,KNW,US,,,,AP
KOA,PHKO,Kona International Airport at Keahole,19.743906,-156.0422959812206,47,,Pacific/Honolulu,KOA,US,,,,AP
KOT,PFKO,Kotlik Airport,63.030162849999996,-163.5332323376074,15,,America/Nome,KOT,US,,,,AP
KOY,KOY,Olga Bay SPB,57.162224,-154.2275,0,,America/Anchorage,KOY,US,,,,AP
KOZ,,Ouzinkie SPB,57.916668,-152.5,55,,America/Anchorage,KOZ,US,,,,AP
KPB,KPB,Point Baker SPB,56.333332,-133.58333,0,,America/Anchorage,KPB,US,,,,AP
KPC,PAPC,Port Clarence,65.2534907,-166.8555889,10,,America/Anchorage,KPC,US,,,,AP
KPD,,King Of Prussia,40.083332,-75.4,0,,America/New_York,KPD,US,King of Prussia,Pennsylvania,Montgomery County,AP
KPH,,Pauloff Harbor SPB,54.45,-162.68333,0,,America/Anchorage,KPH,US,,,,AP
KPK,,Parks SPB,57.433613,-153.9,0,,America/Anchorage,KPK,US,,,,AP
KPN,PAKI,Kipnuk SPB,59.933334,-164.05,11,,America/Nome,KPN,US,,,,AP
KPR,KPR,Port Williams SPB,58.433334,-152.58333,0,,America/Anchorage,KPR,US,,,,AP
KPT,06U,Jackpot,41.97348675,-114.65728359004397,5213,,America/Los_Angeles,KPT,US,Jackpot,Nevada,Elko County,AP
KPV,PAPE,Perryville SPB,55.906666,-159.145,29,,America/Anchorage,KPV,US,,,,AP
KPY,KPY,Port Bailey SPB,57.933334,-153.03334,0,,America/Anchorage,KPY,US,,,,AP
KQA,KQA,Akutan,54.13333,-165.78334,0,,America/Nome,KQA,US,,,,AP
KSM,PASM,Saint Mary's Airport,62.0588721,-163.2968382,312,,America/Anchorage,KSM,US,,,,AP
KSR,WAWH,Federal No 1,56.233334,-160.23306,13,,America/Anchorage,KSR,US,,,,AP
KTB,KTB,Thorne Bay,55.6877778,-132.5366667,0,,America/Anchorage,KTB,US,,,,AP
KTH,AK56,SPB,59.966667,-158.33333,304,,America/Anchorage,KTH,US,,,,AP
KTN,PAKT,Ketchikan International Airport,55.353764749999996,-131.7083563288072,89,,America/Sitka,KTN,US,,,,AP
KTS,PFKT,Brevig Mission Airport,65.331951,-166.470379,38,,America/Anchorage,KTS,US,,,,AP
KUK,PFKA,Kasigluk Airport,60.8723835,-162.52453842216684,48,,America/Nome,KUK,US,,,,AP
KUW,,Kugururok River,67.96667,-161.98334,0,,America/Anchorage,KUW,US,,,,AP
KVC,PAVC,King Cove,55.055,-162.31334,155,,America/Nome,KVC,US,,,,AP
KVL,PAVL,Kivalina Airport,67.7354927,-164.561402,13,,America/Nome,KVL,US,,,,AP
KWF,KWF,Waterfall SPB,55.297222,-133.24167,0,,America/Anchorage,KWF,US,,,,AP
KWK,PAGG,Kwigillingok Airport,59.833332,-163.13333,18,,America/Nome,KWK,US,,,,AP
KWN,PAQH,Kwinhagak Airport,59.761112,-161.83333,42,,America/Anchorage,KWN,US,,,,AP
KWP,KWP,Village SPB,57.766945,-153.55,0,,America/Anchorage,KWP,US,,,,AP
KWT,PFKW,Kwethluk Airport,60.7931676,-161.4412536,25,,America/Anchorage,KWT,US,,,,AP
KXA,KXA,Kasaan SPB,55.537777,-132.39583,0,,America/Sitka,KXA,US,,,,AP
KYK,PAKY,Karluk,57.5661517,-154.4515784,137,,America/Anchorage,KYK,US,,,,AP
KYL,,Port Largo,25.066668,-80.46667,0,,America/New_York,KYL,US,Key Largo,Florida,Monroe County,AP
KYO,X39,Topp Of Tampa,28.216667,-82.36667,68,http://www.tampanorth.com/,America/New_York,TPA,US,Wesley Chapel,Florida,Pasco County,AP
KYU,PFKU,Koyukuk Airport,64.87707825,-157.7177478964701,149,,America/Anchorage,KYU,US,,,,AP
KZB,,Zachar Bay SPB,57.55,-153.75,0,,America/Anchorage,KZB,US,,,,AP
KZH,,Kizhuyak,57.583332,-153.15,0,,America/Anchorage,KZH,US,,,,AP
LAA,KLAA,Lamar Field,38.06861,-102.69028,3706,http://www.ci.lamar.co.us/index.asp?Type=B_BASIC&SEC={C91FC3CC-5A83-4F9C-9AF7-A96F374C2EE5}&DE=,America/Denver,LAA,US,Lamar,Colorado,Prowers County,AP
LAF,KLAF,Purdue University,40.4122378,-86.9392955985291,606,,America/Indiana/Indianapolis,LAF,US,West Lafayette,Indiana,Tippecanoe County,AP
LAL,KLAL,Municipal,27.98889,-82.014725,142,,America/New_York,LAL,US,Winston,Florida,Polk County,AP
LAM,KLAM,Los Alamos,35.87994155,-106.2700004432636,7171,,America/Denver,LAM,US,Los Alamos,New Mexico,Los Alamos County,AP
LAN,KLAN,Capital Region International Airport,42.778071249999996,-84.58586005736913,861,,America/Detroit,LAN,US,Edgemont Park,Michigan,Ingham County,AP
LAR,KLAR,General Brees Field,41.31361,-105.67306,7284,,America/Denver,LAR,US,Laramie,Wyoming,Albany County,AP
LAS,KLAS,McCarran International Airport,36.0861034,-115.16111989849915,2181,http://www.mccarran.com/,America/Los_Angeles,LAS,US,,,,AP
LAW,KLAW,Lawton-Fort Sill Regional Airport,34.569849500000004,-98.41812229900623,1110,,America/Chicago,LAW,US,Lawton,Oklahoma,Comanche County,AP
LAX,KLAX,Los Angeles International Airport,33.94216754999999,-118.42139298414197,125,https://www.flylax.com/,America/Los_Angeles,LAX,US,El Segundo,California,Los Angeles County,AP
LBB,KLBB,Lubbock Preston Smith International Airport,33.665023500000004,-101.82670576722407,3282,http://www.flylia.com/,America/Chicago,LBB,US,,,,AP
LBE,KLBE,Westmoreland County Airport,40.2729348,-79.40641957179801,1199,,America/New_York,LBE,US,Lawson Heights,Pennsylvania,Westmoreland County,AP
LBF,KLBF,Lee Bird Field,41.128020750000005,-100.68862442361578,2777,,America/Chicago,LBF,US,North Platte,Nebraska,Lincoln County,AP
LBL,KLBL,Liberal Municipal Airport,37.044445,-100.960556,2885,,America/Chicago,LBL,US,Liberal,Kansas,Seward County,AP
LBT,KLBT,Lumberton,34.61404,-79.06011,126,http://www.lumbertonmunicipalairport.com/default.htm,America/New_York,LBT,US,Lumberton,North Carolina,Robeson County,AP
LCH,KLCH,Lake Charles Regional Airport,30.1279008,-93.2245961,15,,America/Chicago,LCH,US,Prien,Louisiana,Calcasieu Parish,AP
LCI,KLCI,Municipal,43.57139,-71.42111,545,http://www.laconiaairport.com/,America/New_York,LCI,US,Gilford,New Hampshire,Belknap County,AP
LCK,KLCK,Rickenbacker International Airport,39.8132172,-82.934199729754,744,http://rickenbackerinlandport.com/en/rickenbacker-international-airport/,America/New_York,CMH,US,Obetz,Ohio,Franklin County,AP
LCQ,KLCQ,Lake City,30.320557,-82.66861,201,http://www.lcfla.com/index.php/departments/gateway-airport-klcq,America/New_York,LCQ,US,Five Points,Florida,Columbia County,AP
LDJ,KLDJ,Linden,40.61657115,-74.24575430938478,23,http://www.lindenairportnj.com/,America/New_York,LDJ,US,Linden,New Jersey,Union County,AP
LDM,KLDM,Mason County,44.075333,-86.479164,646,,America/Detroit,LDM,US,Ludington,Michigan,Mason County,AP
LEB,KLEB,Lebanon Regional Airport,43.62936,-72.310005,603,http://flyleb.com/,America/New_York,LEB,US,White River Junction,Vermont,Windsor County,AP
LEE,KLEE,Leesburg,28.833332,-81.816666,76,http://www.leesburgflorida.gov/index.aspx?page=45,America/New_York,LEE,US,Silver Lake,Florida,Lake County,AP
LEM,KLEM,Lemmon,45.92038755,-102.10936730796331,2571,http://www.lemmonsd.com/ray-kolb-field-airport.php,America/Denver,LEM,US,Lemmon,South Dakota,Perkins County,AP
LEW,KLEW,Auburn,44.1,-70.23333,288,http://www.flytome.com/,America/New_York,LEW,US,Auburn,Maine,Androscoggin County,AP
LEX,KLEX,Blue Grass Airport,38.03480425,-84.60492174770525,979,http://www.bluegrassairport.com/,America/New_York,LEX,US,Monticello,Kentucky,Fayette County,AP
LFI,KLFI,Langley AFB,37.083332,-76.5,11,http://www.langleyafb.us/,America/New_York,PHF,US,,,,AP
LFK,KLFK,Lufkin Angelina County,31.234167,-94.750275,296,http://www.angelinacounty.net/departments/airport,America/Chicago,OCH,US,Diboll,Texas,Angelina County,AP
LFN,KLHZ,Franklin,36.1,-78.3,369,http://www.franklincountync.us/services/airport,America/New_York,LFN,US,Louisburg,North Carolina,Franklin County,AP
LFT,KLFT,Lafayette Regional Airport,30.203161700000003,-91.98991065628175,42,http://www.lftairport.com/Home,America/Chicago,LFT,US,Lafayette,Louisiana,Lafayette Parish,AP
LGA,KLGA,LaGuardia Airport,40.7757145,-73.87336398511545,21,https://www.laguardiaairport.com/,America/New_York,NYC,US,The Bronx,New York,Bronx,AP
LGB,KLGB,Long Beach Airport,33.815565899999996,-118.15342922166721,60,http://www.lgb.org/,America/Los_Angeles,LGB,US,Signal Hill,California,Los Angeles County,AP
LGC,KLGC,Calloway,33.0075,-85.07083,693,http://lagrangeairport.com/,America/New_York,LGC,US,La Grange,Georgia,Troup County,AP
LGD,KLGD,La Grande,45.2891675,-118.00772054151332,2717,http://union-county.org/public-works/airport/,America/Los_Angeles,LGD,US,La Grande,Oregon,Union County,AP
LGF,KLGF,Laguna AAF,32.716667,-114.61667,433,http://www.yuma.army.mil/,America/Phoenix,YUM,US,,,,AP
LGU,KLGU,Cache,41.7875,-111.855,4457,http://logan-cacheairport.org/,America/Denver,LGU,US,Hyde Park,Utah,Cache County,AP
LHB,,Lost Harbor Sea Port,54.233334,-165.6,0,,America/Nome,LHB,US,,,,AP
LHV,KLHV,W T Piper Memorial,41.13333,-77.45,556,http://www.piperairport.com/default.htm,America/New_York,LHV,US,Lock Haven,Pennsylvania,Clinton County,AP
LIC,KLIC,Municipal,39.266666,-103.683334,5374,,America/Denver,LIC,US,Limon,Colorado,Lincoln County,AP
LIH,PHLI,Lihue Airport,21.97206585,-159.33671538390365,153,,Pacific/Honolulu,LIH,US,Hanama'ulu,Hawaii,Kauai County,AP
LIJ,,Long Island,54.92917,-132.80833,0,,America/Sitka,LIJ,US,,,,AP
LIT,KLIT,Bill and Hillary Clinton National Airport,34.727432,-92.221375,262,,America/Chicago,LIT,US,North Little Rock,Arkansas,Pulaski County,AP
LIV,4AK,Livengood,65.51667,-148.66667,425,,America/Anchorage,LIV,US,,,,AP
LIY,KLHW,Wright AAF,31.85,-81.6,45,,America/New_York,LIY,US,Hinesville,Georgia,Liberty County,AP
LIZ,ME16,Loring AFB,42.033333,-78.63333,746,,America/New_York,LIZ,US,Foster Brook,Pennsylvania,McKean County,AP
LJC,,Intercontinental,36.266666,-85.75,0,,America/Kentucky/Louisville,SDF,US,Lafayette,Tennessee,Putnam County,AP
LJN,KLJN,Brazoria County,29.038334,-95.45695,25,http://www.flylbx.org/,America/Chicago,LJN,US,Lake Jackson,Texas,Brazoria County,AP
LKE,W55,Kenmore Air Harbor SPB,47.6275,-122.331665,14,http://www.kenmoreair.com/flight-information/terminals/seattle-terminals/seattle-lake-union-seaplane-terminal/,America/Los_Angeles,SEA,US,Seattle,Washington,King County,AP
LKI,,Lakeside USAF,46.783333,-92.1,0,,America/Chicago,DLH,US,Duluth,Minnesota,Saint Louis County,AP
LKK,PAKL,Kulik Lake,59.816666,-158.83333,717,,America/Anchorage,LKK,US,,,,AP
LKP,KLKP,Lake Placid,44.2649482,-73.96449549652145,1747,,America/New_York,LKP,US,Lake Placid,New York,Essex County,AP
LKS,,Lakeside,30.500834,-98.14694,0,,America/Chicago,LKS,US,Briarcliff,Texas,Travis County,AP
LKV,KLKV,Lake County,42.166668,-120.4,4733,http://www.lakecountyor.org/government/airport/index.php,America/Los_Angeles,LKV,US,Lakeview,Oregon,Lake County,AP
LLX,KCDA,Lyndonville,44.5,-72.01667,1188,,America/New_York,LLX,US,Lyndon,Vermont,Caledonia County,AP
LLY,KVAY,Burlington County,39.916668,-74.75,53,http://southjerseyairport.com/,America/New_York,LLY,US,Leisuretowne,New Jersey,Burlington County,AP
LMA,PAMH,Lake Minchumina,63.8823069,-152.3046299,678,,America/Anchorage,LMA,US,,,,AP
LMS,KLMS,Winston County,33.11667,-89.05,575,,America/Chicago,LMS,US,Louisville,Mississippi,Winston County,AP
LMT,KLMT,Crater Lake Klamath Regional Airport,42.156436549999995,-121.7327761549667,4095,,America/Los_Angeles,LMT,US,Altamont,Oregon,Klamath County,AP
LNA,KLNA,Palm Beach County Park,26.716667,-80.05,14,,America/New_York,PBI,US,,,,AP
LND,KLND,Hunt Field,42.8156248,-108.7287457,5577,,America/Denver,LND,US,Lander,Wyoming,Fremont County,AP
LNI,PALN,Dew Station,70.916664,-153.25,0,,America/Anchorage,LNI,US,,,,AP
LNK,KLNK,Lincoln Airport,40.846176,-96.75471,1154,http://www.lincolnairport.com/,America/Chicago,LNK,US,Lincoln,Nebraska,Lancaster County,AP
LNN,KLNN,Lost Nation,41.63333,-81.416664,685,,America/New_York,LNN,US,Willoughby,Ohio,Lake County,AP
LNP,KLNP,Wise,36.983334,-82.566666,2450,,America/New_York,LNP,US,Wise,Virginia,Wise County,AP
LNR,KLNR,Tri County,43.183334,-90.2,705,,America/Chicago,LNR,US,Spring Green,Wisconsin,Sauk County,AP
LNS,KLNS,Lancaster Airport,40.118872749999994,-76.29811136898198,367,,America/New_York,LNS,US,Lititz,Pennsylvania,Lancaster County,AP
LNY,PHNY,Lanai Airport,20.78414325,-156.9529100541685,1286,,Pacific/Honolulu,LNY,US,Lana'i City,Hawaii,Maui County,AP
LOG,,Longview,46.11667,-122.88333,141,,America/Los_Angeles,LOG,US,Kelso,Washington,Cowlitz County,AP
LOL,KLOL,Derby Field,40.0693592,-118.5583090738808,3894,http://pershingcounty.net/index.php/Derby-Field-Airport/derby-field-airport.html,America/Los_Angeles,LOL,US,Lovelock,Nevada,Pershing County,AP
LOR,,Lowe Army Heliport,31.5,-85.433334,354,,America/Chicago,OZR,US,Headland,Alabama,Henry County,AP
LOT,KLOT,Lewis Lockport,41.583332,-88.05,662,http://www.flylot.com/,America/Chicago,LOT,US,Lockport,Illinois,Will County,AP
LOU,KLOU,Bowman Field Airport,38.266666,-85.75,429,http://www.flylouisville.com/bowman-field/fast-facts/,America/Kentucky/Louisville,SDF,US,Louisville,Kentucky,Jefferson County,AP
LOW,KLKU,Louisa,38.0098619,-77.9719418,479,http://www.yeslouisa.com/business-in-louisa/transportation-infrastructure/,America/New_York,LOW,US,Louisa,Virginia,Louisa County,AP
LOZ,KLOZ,Corbin-london,37.087223,-84.07694,1217,http://www.london-corbinairport.com/,America/New_York,LOZ,US,London,Kentucky,Laurel County,AP
LPC,KLPC,Lompoc Airport,34.66583955,-120.46708251675622,52,http://www.cityoflompoc.com/transit/airport/,America/Los_Angeles,LPC,US,,,,AP
LPO,KPPO,Municipal,41.6,-86.71667,803,http://www.laportemuniairport.com/,America/Chicago,LPO,US,LaPorte,Indiana,LaPorte County,AP
LPS,S31,Lopez Island,48.4845639,-122.937472,68,,America/Los_Angeles,LPS,US,,,,AP
LPW,,Little Port Walter,56.38333,-134.83333,1784,,America/Sitka,LPW,US,,,,AP
LQK,KLQK,Pickens,34.88333,-82.7,1102,http://www.co.pickens.sc.us/Pickens%20County%20Airport/default.aspx,America/New_York,LQK,US,Pickens,South Carolina,Pickens County,AP
LRD,KLRD,Laredo International Airport,27.547214750000002,-99.46147398713819,465,,America/Chicago,LRD,US,Laredo,Texas,Webb County,AP
LRF,KLRF,Little Rock AFB,34.90592735,-92.13876998759838,337,http://www.littlerock.af.mil/,America/Chicago,LRF,US,Little Rock Air Force Base,Arkansas,Pulaski County,AP
LRJ,KLRJ,Municipal,42.8,-96.166664,1187,http://www.lemarsiowa.com/citygov/airport.htm,America/Chicago,LRJ,US,Le Mars,Iowa,Plymouth County,AP
LRK,,Coast Guard,-16.12,-68.32,17011,,America/Sitka,LRK,US,Batallas,La Paz,,AP
LRN,,Larson AFB,47.13333,-119.28333,1053,,America/Los_Angeles,MWH,US,Moses Lake,Washington,Grant County,AP
LRO,,Sharpe AAF,39.55,-94.333336,1066,,America/Los_Angeles,LRO,US,Lathrop,Missouri,Clinton County,AP
LRU,KLRU,Municipal,32.290833,-106.92167,4442,,America/Denver,LRU,US,Mesilla,New Mexico,Dona Ana County,AP
LSB,KLSB,Lordsburg,32.416668,-108.666664,4396,,America/Denver,LSB,US,Lordsburg,New Mexico,Hidalgo County,AP
LSD,,Blue Grass Station Army Heliport,38.0317136,-84.4951359,1000,,America/New_York,LEX,US,Mount Vernon,Kentucky,Fayette County,AP
LSE,KLSE,La Crosse Regional Airport,43.878607,-91.25557153542314,587,http://www.lseairport.com/,America/Chicago,LSE,US,French Island,Wisconsin,La Crosse County,AP
LSF,KLSF,Lawson AAF,32.3405,-84.986046,236,,America/New_York,LSF,US,,,,AP
LSK,KLSK,Lusk,42.788082,-104.445526,5068,http://www.townoflusk.org/index.asp?SEC=8DC74273-DA87-42DE-9B52-6431163B38FE&Type=B_BASIC,America/Denver,LSK,US,Lusk,Wyoming,Niobrara County,AP
LSN,KLSN,Los Banos,37.066666,-120.85,124,,America/Los_Angeles,LSN,US,Los Banos,California,Merced County,AP
LSR,,Lost River,59.55,-139.73334,42,,America/Nome,LSR,US,,,,AP
LSV,KLSV,Nellis AFB,36.3,-115.8,6295,http://www.nellis.af.mil/,America/Los_Angeles,LAS,US,Pahrump,Nevada,Nye County,AP
LTH,,Lathrop Wells,36.6346755,-116.4133813,2595,,America/Los_Angeles,LTH,US,,,,AP
LTS,KLTS,Altus Air Force Base,34.66798,-99.26775,1358,http://www.altus.af.mil/,America/Chicago,LTS,US,Altus,Oklahoma,Jackson County,AP
LTW,,St Marys County,38.25,-76.666664,0,,America/New_York,LTW,US,,,,AP
LUF,KLUF,Luke AFB,33.61667,-111.916664,1446,http://www.luke.af.mil/,America/Phoenix,PHX,US,,,,AP
LUK,KLUK,Cincinnati Municipal Lunken Airport,39.033333,-84.666664,816,,America/New_York,CVG,US,Oakbrook,Kentucky,Boone County,AP
LUL,KLUL,Hesler-Noble Field,31.67150365,-89.17064951513436,232,,America/Chicago,LUL,US,Laurel,Mississippi,Jones County,AP
LUP,PHLU,Kalaupapa,21.21115355,-156.9741246297112,42,,Pacific/Honolulu,LUP,US,,,,AP
LUR,PALU,Cape Lisburne,68.875,-166.11,16,,America/Nome,LUR,US,,,,AP
LVD,2AK,Lime Village,61.3583333,-155.4402778,524,,America/Anchorage,LVD,US,,,,AP
LVK,KLVK,Livermore,37.6934357,-121.81872436237782,380,http://www.cityoflivermore.net/citygov/pw/public_works_divisions/airport/default.asp,America/Los_Angeles,LVK,US,Livermore,California,Alameda County,AP
LVL,KLVL,Lawrenceville,36.75,-77.833336,229,,America/New_York,LVL,US,Lawrenceville,Virginia,Brunswick County,AP
LVM,KLVM,Mission Field,45.666668,-110.566666,4658,http://www.parkcounty.org/site/Air_M_1.html#mf,America/Denver,LVM,US,Livingston,Montana,Park County,AP
LVS,KLVS,Las Vegas,35.6,-105.21667,6476,http://www.lasvegasnm.gov/business/municipal_airport/index.php,America/Denver,LVS,US,Las Vegas,New Mexico,San Miguel County,AP
LWB,KLWB,Greenbrier Valley Airport,37.858788,-80.4000448,2312,,America/New_York,LWB,US,Lewisburg,West Virginia,Greenbrier County,AP
LWC,KLWC,Lawrence,39.009167,-95.2175,846,http://www.lawrenceks.org/airport,America/Chicago,LWC,US,Lawrence,Kansas,Douglas County,AP
LWL,KLWL,Harriet Field,41.11667,-114.96667,5603,http://www.cityofwellsnv.com/airport.shtml,America/Los_Angeles,LWL,US,Wells,Nevada,Elko County,AP
LWM,KLWM,Lawrence,42.7175,-71.1225,114,http://www.lawrencemunicipalairport.com/,America/New_York,LWM,US,North Andover,Massachusetts,Essex County,AP
LWS,KLWS,Lewiston-Nez Perce County Regional Airport,46.37472,-117.01444,1443,,America/Los_Angeles,LWS,US,Lewiston Orchards,Idaho,Nez Perce County,AP
LWT,KLWT,Municipal,47.05111,-109.47111,4127,,America/Denver,LWT,US,Lewistown,Montana,Fergus County,AP
